# lambda elam
3000	0.00
3200	0.00
3400	0.01
3600	0.07
3800	0.11
4000	0.15
4200	0.18
4400	0.22
4600	0.24
4800	0.25
5000	0.25
5200	0.25
5400	0.24
5600	0.24
5800	0.25
6000	0.26
6200	0.26
6400	0.27
6600	0.27
6800	0.26
7000	0.25
7200	0.23
7400	0.20
7600	0.21
7800	0.25
8000	0.28
8200	0.28
8400	0.29
8600	0.28
8800	0.28
9000	0.27
9200	0.24
9400	0.19
9600	0.15
9800	0.10
10000	0.05
